case,method,variant,iterations,output,output_sha256,gap_mm,seed,bias_rms_mm,chosen_k,true_k,model_gap_mm,model_gap_error_mm,spectrum_gap_mm,seconds,supported_fraction,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note
dual_g2_s912113_b0,pooled_em_i36,pooled_em,36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spectral-filter-v10-4bn33_0y/outputs/dual_g2_s912113_b0__pooled_em_i36.npz,e16cb3fcfcdad72f7739e6de606db8bc9c8fc56b3c9bb31a03f2563c882c01e5,2.0,912113,0.0,1,2,0.0,2.0,,0.045720755006186664,1.0,True,True,0.4338928393812871,0.5222152575411703,0.9302513678556006,0.96875,1.0,0.4394499662843878,1.0,0.5315581952339354,0.4386996944268156,0.4482799259610167,1.4107516894333654,0.5892483105666346,0.7053758447166827,,self-report; not geometry-derived layer count or success,0.5313532697431566,0.014758646740638716,1.3709699959086248,1.3709699959086252,1.1102230246251565e-15,1.999999999999999,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912113_b0,spectrum_fixed_i36,spectrum_fixed,36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spectral-filter-v10-4bn33_0y/outputs/dual_g2_s912113_b0__spectrum_fixed_i36.npz,10ae92f4b7f9e5d85113395812a27fea89e68f451263c7b6c138074727f2651e,2.0,912113,0.0,2,2,1.8612040133779266,0.13879598662207338,1.8612040133779264,0.03878020399133675,1.0,True,True,0.5370152590608246,0.6728523125934536,1.3916678924774422,0.8020833333333334,1.0,0.5801010933074987,1.0,0.7607592701928986,0.5999633898284958,0.727031459618252,1.6263258671198875,0.37367413288011253,0.8131629335599437,,self-report; not geometry-derived layer count or success,0.7492228800731601,0.13198387461849576,0.802468184954655,0.8397770469411953,0.7902327287012177,1.2097672712987824,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912113_b4,pooled_em_i12,pooled_em,12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spectral-filter-v10-4bn33_0y/outputs/dual_g2_s912113_b4__pooled_em_i12.npz,c30cca76c549b391c068ff5a5fb187032f90b41501aacf49b3feeebf602ffaf5,2.0,912113,4.0,1,2,0.0,2.0,,0.01674320999882184,1.0,True,True,0.4339943731698173,0.5222977589509272,0.930244231977996,0.96875,1.0,0.446221544837414,1.0,0.5342487533338469,0.4387628353237385,0.44824473973273316,1.4106030947066475,0.5893969052933525,0.7053015473533237,,self-report; not geometry-derived layer count or success,0.5340448602740734,0.014758646740638925,1.370880826637699,1.3708808266377004,8.881784197001252e-16,1.9999999999999991,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912113_b4,spectrum_fixed_i12,spectrum_fixed,12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spectral-filter-v10-4bn33_0y/outputs/dual_g2_s912113_b4__spectrum_fixed_i12.npz,37648eb9abc0cbfee2535a18275bf5104fff224e6c136f9cd5b6e704261af4bb,2.0,912113,4.0,2,2,1.8612040133779264,0.1387959866220736,1.8612040133779264,0.015197950007859617,1.0,True,True,0.6555063314191628,0.7837890002215181,1.4405684538950343,0.7083333333333334,0.9986979166666666,0.730769739997004,1.0,0.9024428503427409,0.753613646118838,0.8918097999365164,1.7770854477585265,0.2229145522414735,0.8885427238792633,,self-report; not geometry-derived layer count or success,0.8999258928028389,0.0673534379058996,0.5880413096066526,0.63757236570818,1.221188391800855,0.778811608199145,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912113_b4,pooled_em_i36,pooled_em,36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spectral-filter-v10-4bn33_0y/outputs/dual_g2_s912113_b4__pooled_em_i36.npz,c30cca76c549b391c068ff5a5fb187032f90b41501aacf49b3feeebf602ffaf5,2.0,912113,4.0,1,2,0.0,2.0,,0.04581401200266555,1.0,True,True,0.4339943731698173,0.5222977589509272,0.930244231977996,0.96875,1.0,0.446221544837414,1.0,0.5342487533338469,0.4387628353237385,0.44824473973273316,1.4106030947066475,0.5893969052933525,0.7053015473533237,,self-report; not geometry-derived layer count or success,0.5340448602740734,0.014758646740638925,1.370880826637699,1.3708808266377004,8.881784197001252e-16,1.9999999999999991,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912113_b4,spectrum_fixed_i36,spectrum_fixed,36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spectral-filter-v10-4bn33_0y/outputs/dual_g2_s912113_b4__spectrum_fixed_i36.npz,63c01ff55a7723054b32f17ffc93dcf6a2ff39040855c0c28a4a8668c4a2b312,2.0,912113,4.0,2,2,1.8612040133779264,0.1387959866220736,1.8612040133779264,0.039843739999923855,1.0,True,True,0.5364617017234791,0.6724578405690814,1.3984227571699492,0.8020833333333334,0.9986979166666666,0.5860914530860174,1.0,0.7639155429227287,0.6006649727706423,0.7277413050530512,1.6277075688490026,0.3722924311509974,0.8138537844245013,,self-report; not geometry-derived layer count or success,0.7516376792411524,0.13641024838296367,0.8639171350035401,0.924029716796768,0.7192957198144321,1.280704280185568,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912127_b0,pooled_em_i12,pooled_em,12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spectral-filter-v10-4bn33_0y/outputs/dual_g2_s912127_b0__pooled_em_i12.npz,588f349e368bcf5e0880d1aebf5a741b1fcab80a5597dd26e461a7d2866500d2,2.0,912127,0.0,1,2,0.0,2.0,,0.01708046399289742,1.0,True,True,0.42723892222720355,0.5146546418303999,0.927189939405606,0.94140625,1.0,0.43529718407945217,1.0,0.5288849143718989,0.4345020519546452,0.418304927811608,1.3318028921881344,0.6681971078118656,0.6659014460940672,,self-report; not geometry-derived layer count or success,0.5285400726945993,0.019095659353858496,1.2888840488483224,1.2888840488483233,0.0,2.0,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912127_b0,spectrum_fixed_i12,spectrum_fixed,12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spectral-filter-v10-4bn33_0y/outputs/dual_g2_s912127_b0__spectrum_fixed_i12.npz,4dd4bb21798187323fd2e7cb6457450a98282ec34a2d56821d476b6c53012d8d,2.0,912127,0.0,2,2,1.7433110367892977,0.25668896321070234,1.7433110367892977,0.015287893998902291,1.0,True,True,0.6042991869661072,0.7260586251687281,1.3174549463517387,0.7981770833333334,1.0,0.6329301220408383,1.0,0.7870116914136892,0.650349860184731,0.7805533022604318,1.7929910351189209,0.20700896488107912,0.8964955175594604,,self-report; not geometry-derived layer count or success,0.7869937254736066,0.005317752063565138,0.2757978820699303,0.2803231806860407,1.5179453227327908,0.4820546772672092,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912127_b0,pooled_em_i36,pooled_em,36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spectral-filter-v10-4bn33_0y/outputs/dual_g2_s912127_b0__pooled_em_i36.npz,588f349e368bcf5e0880d1aebf5a741b1fcab80a5597dd26e461a7d2866500d2,2.0,912127,0.0,1,2,0.0,2.0,,0.0463865540077677,1.0,True,True,0.42723892222720355,0.5146546418303999,0.927189939405606,0.94140625,1.0,0.43529718407945217,1.0,0.5288849143718989,0.4345020519546452,0.418304927811608,1.3318028921881344,0.6681971078118656,0.6659014460940672,,self-report; not geometry-derived layer count or success,0.5285400726945993,0.019095659353858496,1.2888840488483224,1.2888840488483233,0.0,2.0,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912127_b0,spectrum_fixed_i36,spectrum_fixed,36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spectral-filter-v10-4bn33_0y/outputs/dual_g2_s912127_b0__spectrum_fixed_i36.npz,ef44ccdebb49b97d14d13087325525eebff4717a7c8a463a6bd45e14938434f6,2.0,912127,0.0,2,2,1.7433110367892977,0.25668896321070234,1.7433110367892977,0.038721578996046446,1.0,True,True,0.5999845721995763,0.7255203925888878,1.3223603041482463,0.7916666666666666,1.0,0.6328223781527261,1.0,0.7914429428604742,0.6499136903930983,0.7840712702191144,1.778400812137259,0.22159918786274102,0.8892004060686295,,self-report; not geometry-derived layer count or success,0.791405216332321,0.007727571781633817,0.2814067740202502,0.29892034090031494,1.5048507842401202,0.4951492157598798,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912127_b4,pooled_em_i12,pooled_em,12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spectral-filter-v10-4bn33_0y/outputs/dual_g2_s912127_b4__pooled_em_i12.npz,3c2179d46a8e75bd13d98b3a80b1894053246b5c5c33b69e2fa5d0c999214932,2.0,912127,4.0,1,2,0.0,2.0,,0.01638661400647834,1.0,True,True,0.4272984354783829,0.5147126180152958,0.9282049135342249,0.94140625,1.0,0.4432153492938717,1.0,0.5323270696591527,0.4345015489632474,0.4181921602593081,1.3316813568956773,0.6683186431043227,0.6658406784478387,,self-report; not geometry-derived layer count or success,0.5319844592520929,0.01909565935385859,1.2886673420999142,1.2886673420999144,8.881784197001252e-16,1.9999999999999991,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912127_b4,spectrum_fixed_i12,spectrum_fixed,12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spectral-filter-v10-4bn33_0y/outputs/dual_g2_s912127_b4__spectrum_fixed_i12.npz,bde756177ebd565afafc279644b52908a23731645b11aa3dda2a100c543d435a,2.0,912127,4.0,2,2,1.7433110367892977,0.25668896321070234,1.7433110367892977,0.015240793989505619,1.0,True,True,0.6062958322793568,0.7282410498127568,1.3204297186560299,0.7942708333333334,1.0,0.6409984869949511,1.0,0.7914600974222805,0.6524259584047473,0.7823138405854233,1.7869617252989272,0.21303827470107284,0.8934808626494636,,self-report; not geometry-derived layer count or success,0.7914491440099538,0.004163923341896802,0.2868806500818231,0.29848535867652176,1.4937089332291063,0.5062910667708937,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912127_b4,pooled_em_i36,pooled_em,36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spectral-filter-v10-4bn33_0y/outputs/dual_g2_s912127_b4__pooled_em_i36.npz,3c2179d46a8e75bd13d98b3a80b1894053246b5c5c33b69e2fa5d0c999214932,2.0,912127,4.0,1,2,0.0,2.0,,0.047736606997204944,1.0,True,True,0.4272984354783829,0.5147126180152958,0.9282049135342249,0.94140625,1.0,0.4432153492938717,1.0,0.5323270696591527,0.4345015489632474,0.4181921602593081,1.3316813568956773,0.6683186431043227,0.6658406784478387,,self-report; not geometry-derived layer count or success,0.5319844592520929,0.01909565935385859,1.2886673420999142,1.2886673420999144,8.881784197001252e-16,1.9999999999999991,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912127_b4,spectrum_fixed_i36,spectrum_fixed,36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spectral-filter-v10-4bn33_0y/outputs/dual_g2_s912127_b4__spectrum_fixed_i36.npz,6c1c8a75cffb7c8fda40de18757e971e37c264ca76a0c460eca5f7a1cd0775ce,2.0,912127,4.0,2,2,1.7433110367892977,0.25668896321070234,1.7433110367892977,0.038869069001520984,1.0,True,True,0.6028591167786091,0.7287219926633467,1.339409703405504,0.7903645833333334,1.0,0.6375031311884348,1.0,0.7907716112013625,0.6480890461633405,0.7807097850051428,1.773123995236828,0.22687600476317193,0.886561997618414,,self-report; not geometry-derived layer count or success,0.7907687306576318,0.002134407673524782,0.2709087908012304,0.28391158834296215,1.493817062431535,0.506182937568465,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b0,pooled_em_i12,pooled_em,12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spectral-filter-v10-4bn33_0y/outputs/dual_g4_s912101_b0__pooled_em_i12.npz,61a38f94c6e415e9f71e049d9f21bbcc3e3f0870ac1e91230669401377511158,4.0,912101,0.0,2,2,2.118991315770339,1.881008684229661,,0.016666723997332156,0.921875,True,True,0.7279269274932177,0.9089692454105303,1.8128272053901802,0.7565104166666666,0.9817708333333334,0.6963672580268208,1.0,0.9329909533669754,0.7389846574531798,0.9041172922514242,3.5300867732363344,0.46991322676366565,0.8825216933090836,,self-report; not geometry-derived layer count or success,0.9324219977686508,0.0325781697112623,1.132912737878196,1.2284334553340117,2.317900061407645,1.682099938592355,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b0,spectrum_fixed_i12,spectrum_fixed,12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spectral-filter-v10-4bn33_0y/outputs/dual_g4_s912101_b0__spectrum_fixed_i12.npz,2d32ff190e51a261011dbadccec5bf91a41ae1ec690c0c76479d1f1069b384e4,4.0,912101,0.0,2,2,3.7081939799331103,0.2918060200668897,3.7081939799331103,0.014843703000224195,0.921875,True,True,0.8676356664392472,1.102650541378663,2.307794660945267,0.6653645833333334,0.9440104166666666,0.8314159418502326,1.0,1.1595606088301142,0.8998157475321461,1.156046047734386,3.8629359912327548,0.13706400876724523,0.9657339978081887,,self-report; not geometry-derived layer count or success,1.1579661759231852,0.06078767118668155,0.6817155497643231,1.6856948592549637,2.7331573059454906,1.2668426940545094,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b0,pooled_em_i36,pooled_em,36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spectral-filter-v10-4bn33_0y/outputs/dual_g4_s912101_b0__pooled_em_i36.npz,d56f4f42e10aa39909bef1a4a88b116d9aa45c32fa7c2d32ce042cda017b1dd3,4.0,912101,0.0,2,2,2.1298891287550834,1.8701108712449166,,0.05121960099495482,0.921875,True,True,0.725162175923418,0.9083783013146394,1.8069268013504471,0.7643229166666666,0.984375,0.6934779787264872,1.0,0.9295755942286659,0.734897988586999,0.89961848467444,3.5209751737286012,0.47902482627139875,0.8802437934321503,,self-report; not geometry-derived layer count or success,0.9291561786056554,0.0279209803644653,1.1398861073267355,1.2429163196437845,2.2982467702676983,1.7017532297323017,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b0,spectrum_fixed_i36,spectrum_fixed,36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spectral-filter-v10-4bn33_0y/outputs/dual_g4_s912101_b0__spectrum_fixed_i36.npz,ec4178a9719dd74f785a5f312ac182a9b8ee84341ec66b11d0a681fd02e1c07d,4.0,912101,0.0,2,2,3.7081939799331103,0.2918060200668897,3.7081939799331103,0.0380776100064395,0.921875,True,True,0.8137743025290485,1.018658547465644,1.929330133954298,0.6875,0.9583333333333334,0.7974953214000898,1.0,1.0536390852836857,0.8318897468703659,1.0104344042001556,3.419584505265958,0.5804154947340421,0.8548961263164895,,self-report; not geometry-derived layer count or success,1.0489454349043452,0.09934181713042836,1.6287313189488277,2.4923966734842575,1.3715434745482984,2.6284565254517016,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4,pooled_em_i12,pooled_em,12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spectral-filter-v10-4bn33_0y/outputs/dual_g4_s912101_b4__pooled_em_i12.npz,cf521f31d490cbcc55e323232d59a406b28043162e07d806baa468f8bfa26c31,4.0,912101,4.0,2,2,2.1189248752701153,1.8810751247298847,,0.019183568001608364,0.921875,True,True,0.8785865816623248,1.2335071366109585,2.241539990753069,0.6979166666666666,0.9348958333333334,0.822504062853645,1.0,1.3763952691828436,0.9538125363453295,1.3620549310008014,3.615988050331125,0.3840119496688752,0.9039970125827812,,self-report; not geometry-derived layer count or success,1.3748528165829839,0.06514345525644379,0.9873414100344237,1.0745453866512722,2.5678108116510936,1.4321891883489064,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4,spectrum_fixed_i12,spectrum_fixed,12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spectral-filter-v10-4bn33_0y/outputs/dual_g4_s912101_b4__spectrum_fixed_i12.npz,bef601db0bfc75cd6fa78fb9c2c940f36022b5fd0e04e5cce054eeed6a752993,4.0,912101,4.0,2,2,3.7081939799331103,0.2918060200668897,3.7081939799331103,0.015212999991490506,0.921875,True,True,1.0183201166521034,1.3824363247179294,2.781560588383803,0.5989583333333334,0.890625,0.9749098132909279,1.0,1.5390478147822693,1.1146978880274456,1.5384736610521108,3.9488604042895576,0.051139595710442354,0.9872151010723894,,self-report; not geometry-derived layer count or success,1.5387806654340856,0.028674725322317633,0.6954631309453448,1.5263587216456163,2.983065982385159,1.0169340176148411,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4,pooled_em_i36,pooled_em,36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spectral-filter-v10-4bn33_0y/outputs/dual_g4_s912101_b4__pooled_em_i36.npz,023e4adb77b12fc1b4851e5e40985b6513e36e19f023978f3eab5e23a2b02c9b,4.0,912101,4.0,2,2,2.1298145135306843,1.8701854864693157,,0.04565548499522265,0.921875,True,True,0.8758314918395493,1.2330770268884128,2.1590481444310017,0.7057291666666666,0.9375,0.8187115985928998,1.0,1.3740882520159017,0.9497366570821911,1.359325714354501,3.606866896584473,0.393133103415527,0.9017167241461183,,self-report; not geometry-derived layer count or success,1.3727562976028977,0.060486954954773166,0.9866027051644105,1.0878048865228063,2.54800278366178,1.4519972163382202,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
